id,type,name,filePath
VAR_BEING_TESTED_CLASS_UPLOAD_TYPES_-978969637,VARIABLE,BEING_TESTED,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Constants.java
VAR_TESTED_POSITIVE_CONSENT_CLASS_UPLOAD_TYPES_-978969637,VARIABLE,TESTED_POSITIVE_CONSENT,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Constants.java
VAR_SELF_CONSENT_CLASS_UPLOAD_TYPES_-978969637,VARIABLE,SELF_CONSENT,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Constants.java
CLASS_SCREEN_TAG_-978969637,CLASS,SCREEN_TAG,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Constants.java
VAR__2_QR_CODE_PAGE_CLASS_SCREEN_TAG_-978969637,VARIABLE,_2_QR_CODE_PAGE,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Constants.java
VAR__3_QR_CODE_SCAN_PAGE_CLASS_SCREEN_TAG_-978969637,VARIABLE,_3_QR_CODE_SCAN_PAGE,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Constants.java
FILE_304746297,FILE,DecryptionUtil.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\DecryptionUtil.java
IMPORTED_515858019,IMPORT,android.os.Build,
IMPORTED_-1440200382,IMPORT,android.text.TextUtils,
IMPORTED_-651470884,IMPORT,android.util.Base64,
IMPORTED_-2010664371,IMPORT,java.io.IOException,
IMPORTED_-457006612,IMPORT,java.nio.charset.StandardCharsets,
IMPORTED_-577818432,IMPORT,java.security.InvalidAlgorithmParameterException,
IMPORTED_-503370555,IMPORT,java.security.InvalidKeyException,
IMPORTED_-361926947,IMPORT,java.security.Key,
IMPORTED_-2117970067,IMPORT,java.security.KeyFactory,
IMPORTED_-1532962645,IMPORT,java.security.KeyStoreException,
IMPORTED_94222506,IMPORT,java.security.NoSuchAlgorithmException,
IMPORTED_1944711188,IMPORT,java.security.NoSuchProviderException,
IMPORTED_-1646335692,IMPORT,java.security.PublicKey,
IMPORTED_-486574496,IMPORT,java.security.UnrecoverableEntryException,
IMPORTED_1001106496,IMPORT,java.security.cert.CertificateException,
IMPORTED_2145306267,IMPORT,java.security.spec.InvalidKeySpecException,
IMPORTED_569247683,IMPORT,java.security.spec.X509EncodedKeySpec,
IMPORTED_-719545618,IMPORT,javax.crypto.BadPaddingException,
IMPORTED_476967584,IMPORT,javax.crypto.Cipher,
IMPORTED_-2054893278,IMPORT,javax.crypto.IllegalBlockSizeException,
IMPORTED_1666101659,IMPORT,javax.crypto.NoSuchPaddingException,
IMPORTED_351178833,IMPORT,javax.crypto.spec.GCMParameterSpec,
IMPORTED_272651280,IMPORT,io.jsonwebtoken.Claims,
IMPORTED_576696077,IMPORT,io.jsonwebtoken.Jws,
IMPORTED_2023444705,IMPORT,io.jsonwebtoken.JwtException,
IMPORTED_697709349,IMPORT,io.jsonwebtoken.Jwts,
IMPORTED_-1655490196,IMPORT,io.jsonwebtoken.security.SignatureException,
IMPORTED_-1767605960,IMPORT,nic.goi.aarogyasetu.CoronaApplication,
IMPORTED_1517629610,IMPORT,nic.goi.aarogyasetu.models.EncryptedInfo,
IMPORTED_663870722,IMPORT,nic.goi.aarogyasetu.prefs.SharedPref,
IMPORTED_1504674974,IMPORT,nic.goi.aarogyasetu.prefs.SharedPrefsConstants,
CLASS_DecryptionUtil_304746297,CLASS,DecryptionUtil,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\DecryptionUtil.java
METHOD_getKey_CLASS_DecryptionUtil_304746297,METHOD,getKey,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\DecryptionUtil.java
METHOD_decryptData_CLASS_DecryptionUtil_304746297,METHOD,decryptData,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\DecryptionUtil.java
METHOD_decryptFile_CLASS_DecryptionUtil_304746297,METHOD,decryptFile,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\DecryptionUtil.java
VAR_secretKey_CLASS_DecryptionUtil_304746297,VARIABLE,secretKey,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\DecryptionUtil.java
FILE_-923442159,FILE,EncryptionUtil.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\EncryptionUtil.java
IMPORTED_515858019,IMPORT,android.os.Build,
IMPORTED_-651470884,IMPORT,android.util.Base64,
IMPORTED_-2010664371,IMPORT,java.io.IOException,
IMPORTED_-457006612,IMPORT,java.nio.charset.StandardCharsets,
IMPORTED_-577818432,IMPORT,java.security.InvalidAlgorithmParameterException,
IMPORTED_-503370555,IMPORT,java.security.InvalidKeyException,
IMPORTED_-1532962645,IMPORT,java.security.KeyStoreException,
IMPORTED_94222506,IMPORT,java.security.NoSuchAlgorithmException,
IMPORTED_1944711188,IMPORT,java.security.NoSuchProviderException,
IMPORTED_-2002908615,IMPORT,java.security.SignatureException,
IMPORTED_-486574496,IMPORT,java.security.UnrecoverableEntryException,
IMPORTED_1001106496,IMPORT,java.security.cert.CertificateException,
IMPORTED_-719545618,IMPORT,javax.crypto.BadPaddingException,
IMPORTED_476967584,IMPORT,javax.crypto.Cipher,
IMPORTED_-2054893278,IMPORT,javax.crypto.IllegalBlockSizeException,
IMPORTED_1666101659,IMPORT,javax.crypto.NoSuchPaddingException,
IMPORTED_1517629610,IMPORT,nic.goi.aarogyasetu.models.EncryptedInfo,
CLASS_EncryptionUtil_-923442159,CLASS,EncryptionUtil,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\EncryptionUtil.java
METHOD_getInstance_CLASS_EncryptionUtil_-923442159,METHOD,getInstance,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\EncryptionUtil.java
METHOD_encryptText_CLASS_EncryptionUtil_-923442159,METHOD,encryptText,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\EncryptionUtil.java
METHOD_encrypt_CLASS_EncryptionUtil_-923442159,METHOD,encrypt,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\EncryptionUtil.java
METHOD_getCipher_CLASS_EncryptionUtil_-923442159,METHOD,getCipher,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\EncryptionUtil.java
METHOD_getIv_CLASS_EncryptionUtil_-923442159,METHOD,getIv,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\EncryptionUtil.java
VAR_iv_CLASS_EncryptionUtil_-923442159,VARIABLE,iv,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\EncryptionUtil.java
VAR_instance_CLASS_EncryptionUtil_-923442159,VARIABLE,instance,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\EncryptionUtil.java
FILE_1090672981,FILE,ExecutorHelper.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\ExecutorHelper.java
IMPORTED_815902476,IMPORT,java.util.concurrent.LinkedBlockingQueue,
IMPORTED_462790736,IMPORT,java.util.concurrent.ThreadPoolExecutor,
IMPORTED_-2026359096,IMPORT,java.util.concurrent.TimeUnit,
CLASS_ExecutorHelper_1090672981,CLASS,ExecutorHelper,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\ExecutorHelper.java
METHOD_getThreadPoolExecutor_CLASS_ExecutorHelper_1090672981,METHOD,getThreadPoolExecutor,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\ExecutorHelper.java
VAR_numCores_CLASS_ExecutorHelper_1090672981,VARIABLE,numCores,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\ExecutorHelper.java
FILE_1708972608,FILE,LanguageList.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LanguageList.java
IMPORTED_-463512193,IMPORT,nic.goi.aarogyasetu.models.LanguageDTO,
IMPORTED_-1114099497,IMPORT,java.util.ArrayList,
IMPORTED_65821278,IMPORT,java.util.List,
IMPORTED_-463512193,IMPORT,nic.goi.aarogyasetu.models.LanguageDTO,
CLASS_LanguageList_1708972608,CLASS,LanguageList,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LanguageList.java
METHOD_getLanguageList_CLASS_LanguageList_1708972608,METHOD,getLanguageList,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LanguageList.java
FILE_517237819,FILE,LocalizationUtil.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocalizationUtil.java
IMPORTED_-1503993957,IMPORT,android.content.Context,
IMPORTED_29162307,IMPORT,android.content.res.Resources,
IMPORTED_87771899,IMPORT,android.graphics.Typeface,
IMPORTED_-428053458,IMPORT,android.text.SpannableStringBuilder,
IMPORTED_-2085295140,IMPORT,android.text.style.StyleSpan,
IMPORTED_-1505992646,IMPORT,androidx.annotation.NonNull,
IMPORTED_-1767605960,IMPORT,nic.goi.aarogyasetu.CoronaApplication,
IMPORTED_186032378,IMPORT,nic.goi.aarogyasetu.localization.LocaleManager,
IMPORTED_663870722,IMPORT,nic.goi.aarogyasetu.prefs.SharedPref,
IMPORTED_1504674974,IMPORT,nic.goi.aarogyasetu.prefs.SharedPrefsConstants,
IMPORTED_-1383349348,IMPORT,java.util.Map,
CLASS_LocalizationUtil_517237819,CLASS,LocalizationUtil,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocalizationUtil.java
METHOD_getLocalisedString_CLASS_LocalizationUtil_517237819,METHOD,getLocalisedString,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocalizationUtil.java
METHOD_getStrResEntryName_CLASS_LocalizationUtil_517237819,METHOD,getStrResEntryName,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocalizationUtil.java
METHOD_storeLocalizedStringMapping_CLASS_LocalizationUtil_517237819,METHOD,storeLocalizedStringMapping,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocalizationUtil.java
METHOD_getSpannableString_CLASS_LocalizationUtil_517237819,METHOD,getSpannableString,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocalizationUtil.java
VAR_IS_DYNAMIC_LANGUAGE_SELECTION_ENABLED_CLASS_LocalizationUtil_517237819,VARIABLE,IS_DYNAMIC_LANGUAGE_SELECTION_ENABLED,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocalizationUtil.java
FILE_-1334953394,FILE,LocationUtils.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocationUtils.java
IMPORTED_-880360069,IMPORT,android.app.Activity,
IMPORTED_-1503993957,IMPORT,android.content.Context,
IMPORTED_383222149,IMPORT,android.content.IntentSender,
IMPORTED_-1732020098,IMPORT,android.location.LocationManager,
IMPORTED_-1733604612,IMPORT,android.widget.Toast,
IMPORTED_-1505992646,IMPORT,androidx.annotation.NonNull,
IMPORTED_1428976503,IMPORT,com.google.android.gms.common.api.ResolvableApiException,
IMPORTED_1141796873,IMPORT,com.google.android.gms.location.LocationRequest,
IMPORTED_-1486536156,IMPORT,com.google.android.gms.location.LocationServices,
IMPORTED_-267266970,IMPORT,com.google.android.gms.location.LocationSettingsRequest,
IMPORTED_357592394,IMPORT,com.google.android.gms.location.LocationSettingsResponse,
IMPORTED_-412323585,IMPORT,com.google.android.gms.location.SettingsClient,
IMPORTED_132304311,IMPORT,com.google.android.gms.tasks.OnFailureListener,
IMPORTED_-50082483,IMPORT,com.google.android.gms.tasks.Task,
IMPORTED_327177494,IMPORT,nic.goi.aarogyasetu.R,
CLASS_LocationUtils_-1334953394,CLASS,LocationUtils,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocationUtils.java
METHOD_turnLocationOn_CLASS_LocationUtils_-1334953394,METHOD,turnLocationOn,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocationUtils.java
METHOD_onFailure_CLASS_LocationUtils_-1334953394,METHOD,onFailure,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocationUtils.java
METHOD_locationStatus_CLASS_LocationUtils_-1334953394,METHOD,locationStatus,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocationUtils.java
VAR_LOCATION_REQUEST_CLASS_LocationUtils_-1334953394,VARIABLE,LOCATION_REQUEST,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocationUtils.java
VAR_context_CLASS_LocationUtils_-1334953394,VARIABLE,context,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocationUtils.java
CLASS_TurnLocationListener_-1334953394,CLASS,TurnLocationListener,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocationUtils.java
METHOD_locationStatus_CLASS_TurnLocationListener_-1334953394,METHOD,locationStatus,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\LocationUtils.java
FILE_1673656710,FILE,Logger.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
IMPORTED_701086679,IMPORT,android.util.Log,
IMPORTED_-1955921164,IMPORT,nic.goi.aarogyasetu.BuildConfig,
CLASS_Logger_1673656710,CLASS,Logger,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
METHOD_isEnableLog_CLASS_Logger_1673656710,METHOD,isEnableLog,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
METHOD_setEnableLog_CLASS_Logger_1673656710,METHOD,setEnableLog,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
METHOD_d_CLASS_Logger_1673656710,METHOD,d,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
METHOD_e_CLASS_Logger_1673656710,METHOD,e,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
METHOD_i_CLASS_Logger_1673656710,METHOD,i,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
METHOD_v_CLASS_Logger_1673656710,METHOD,v,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
METHOD_w_CLASS_Logger_1673656710,METHOD,w,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
VAR_enableLog_CLASS_Logger_1673656710,VARIABLE,enableLog,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\Logger.java
FILE_-1351045958,FILE,MyAppGlideModule.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\MyAppGlideModule.java
IMPORTED_-362936912,IMPORT,com.bumptech.glide.annotation.GlideModule,
IMPORTED_-87314924,IMPORT,com.bumptech.glide.module.AppGlideModule,
CLASS_MyAppGlideModule_-1351045958,CLASS,MyAppGlideModule,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\MyAppGlideModule.java
FILE_203300253,FILE,SecureUtil.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
IMPORTED_-1282791848,IMPORT,android.annotation.SuppressLint,
IMPORTED_-1503993957,IMPORT,android.content.Context,
IMPORTED_-1337209793,IMPORT,android.content.SharedPreferences,
IMPORTED_515858019,IMPORT,android.os.Build,
IMPORTED_1988670116,IMPORT,android.security.KeyPairGeneratorSpec,
IMPORTED_-468099178,IMPORT,android.security.keystore.KeyGenParameterSpec,
IMPORTED_738455733,IMPORT,android.security.keystore.KeyProperties,
IMPORTED_-1440200382,IMPORT,android.text.TextUtils,
IMPORTED_-651470884,IMPORT,android.util.Base64,
IMPORTED_-1403894762,IMPORT,java.io.ByteArrayOutputStream,
IMPORTED_-2010664371,IMPORT,java.io.IOException,
IMPORTED_-989675752,IMPORT,java.math.BigInteger,
IMPORTED_-577818432,IMPORT,java.security.InvalidAlgorithmParameterException,
IMPORTED_-503370555,IMPORT,java.security.InvalidKeyException,
IMPORTED_-361926947,IMPORT,java.security.Key,
IMPORTED_1310489916,IMPORT,java.security.KeyPairGenerator,
IMPORTED_-995206140,IMPORT,java.security.KeyStore,
IMPORTED_-1532962645,IMPORT,java.security.KeyStoreException,
IMPORTED_94222506,IMPORT,java.security.NoSuchAlgorithmException,
IMPORTED_1944711188,IMPORT,java.security.NoSuchProviderException,
IMPORTED_-1488169892,IMPORT,java.security.SecureRandom,
IMPORTED_-486574496,IMPORT,java.security.UnrecoverableEntryException,
IMPORTED_1001106496,IMPORT,java.security.cert.CertificateException,
IMPORTED_-861027074,IMPORT,java.util.Calendar,
IMPORTED_-719545618,IMPORT,javax.crypto.BadPaddingException,
IMPORTED_476967584,IMPORT,javax.crypto.Cipher,
IMPORTED_-788715871,IMPORT,javax.crypto.CipherOutputStream,
IMPORTED_-2054893278,IMPORT,javax.crypto.IllegalBlockSizeException,
IMPORTED_1300717577,IMPORT,javax.crypto.KeyGenerator,
IMPORTED_1666101659,IMPORT,javax.crypto.NoSuchPaddingException,
IMPORTED_1692485850,IMPORT,javax.crypto.SecretKey,
IMPORTED_767950284,IMPORT,javax.crypto.spec.SecretKeySpec,
IMPORTED_-1059883504,IMPORT,javax.security.auth.x500.X500Principal,
IMPORTED_-1955921164,IMPORT,nic.goi.aarogyasetu.BuildConfig,
IMPORTED_-1767605960,IMPORT,nic.goi.aarogyasetu.CoronaApplication,
IMPORTED_-1018398266,IMPORT,android.security.keystore.KeyProperties.KEY_ALGORITHM_AES,
CLASS_SecureUtil_203300253,CLASS,SecureUtil,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_initCipherForLessThanM_CLASS_SecureUtil_203300253,METHOD,initCipherForLessThanM,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_initCipherForLessThanM_CLASS_SecureUtil_203300253,METHOD,initCipherForLessThanM,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_removeKeys_CLASS_SecureUtil_203300253,METHOD,removeKeys,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_removeKeys_CLASS_SecureUtil_203300253,METHOD,removeKeys,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_removeSavedSharedPreferences_CLASS_SecureUtil_203300253,METHOD,removeSavedSharedPreferences,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_getSecretKey_CLASS_SecureUtil_203300253,METHOD,getSecretKey,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_generateKeysForAPILessThanM_CLASS_SecureUtil_203300253,METHOD,generateKeysForAPILessThanM,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_saveEncryptedKey_CLASS_SecureUtil_203300253,METHOD,saveEncryptedKey,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_rsaEncryptKey_CLASS_SecureUtil_203300253,METHOD,rsaEncryptKey,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_getSecretKeyAPILessThanM_CLASS_SecureUtil_203300253,METHOD,getSecretKeyAPILessThanM,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_rsaDecryptKey_CLASS_SecureUtil_203300253,METHOD,rsaDecryptKey,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
METHOD_getSecretKeyFromSharedPreferences_CLASS_SecureUtil_203300253,METHOD,getSecretKeyFromSharedPreferences,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
VAR_TRANSFORMATION_CLASS_SecureUtil_203300253,VARIABLE,TRANSFORMATION,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
VAR_SHARED_PREFERENCE_NAME_CLASS_SecureUtil_203300253,VARIABLE,SHARED_PREFERENCE_NAME,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
VAR_ENCRYPTED_KEY_NAME_CLASS_SecureUtil_203300253,VARIABLE,ENCRYPTED_KEY_NAME,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
VAR_RSA_ALGORITHM_NAME_CLASS_SecureUtil_203300253,VARIABLE,RSA_ALGORITHM_NAME,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
VAR_RSA_MODE_CLASS_SecureUtil_203300253,VARIABLE,RSA_MODE,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
VAR_CIPHER_PROVIDER_NAME_ENCRYPTION_DECRYPTION_RSA_CLASS_SecureUtil_203300253,VARIABLE,CIPHER_PROVIDER_NAME_ENCRYPTION_DECRYPTION_RSA,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\utility\SecureUtil.java
